Cell.ID..,05G203100 Cytoplasm transcript density,17G195900 Cytoplasm Transcript Density,Cytoplasm Trans Density,Bact
2399,0.000297903,0,0,non-infected
2400,0,0,0,non-infected
2402,0,0,0,non-infected
2403,0,0,0,non-infected
2405,2.50225E-05,0,0,non-infected
2406,0,0,0,non-infected
2408,0,0,0,non-infected
2409,0,0,0,non-infected
2411,0,0,0,non-infected
2413,0,0,0,non-infected
2414,0,0,0,non-infected
2417,0,3.30994E-05,0,non-infected
2418,0,0,0,non-infected
2421,7.62515E-05,0,0,non-infected
2422,0,0,0,non-infected
2423,5.59222E-05,0,0,non-infected
2424,0,0,0,non-infected
2426,0,0,0,non-infected
2427,0,0,0,non-infected
2428,0,0,0,non-infected
2429,0,0,0,non-infected
2433,7.8703E-05,0,0,non-infected
2435,5.46239E-05,0,0,non-infected
2437,0,0,0,non-infected
2441,0,0,0,non-infected
2442,0,0,0,non-infected
2444,0,0,0,non-infected
2445,0,0,0,non-infected
2447,0.000139412,0,0,non-infected
2448,0,0,0,non-infected
2450,0,0,0,non-infected
2454,0,0,0,non-infected
2455,0,0,0,non-infected
2456,0,0,0,non-infected
2460,0,0,0,non-infected
2461,3.80286E-05,0,0,non-infected
2465,0,0,0,non-infected
2466,0,0,0,non-infected
2468,0,0,0,non-infected
2469,0,0,0,non-infected
2470,0,0,0,non-infected
2472,0,0,0,non-infected
2474,0,0,0,non-infected
2476,0,0,0,non-infected
2477,5.65995E-05,8.48993E-05,0,non-infected
2478,0,0,0,non-infected
2481,0,0,0,non-infected
2484,0,0,0,non-infected
2485,0,0,0,non-infected
2489,0,0,0,non-infected
2492,0.000158446,7.9223E-06,0,non-infected
2493,9.4248E-06,0,0,non-infected
2495,0,0,0,non-infected
2496,0,0,0,non-infected
2498,0,0,0,non-infected
2499,0,0,0,non-infected
2501,0,0,0,non-infected
2502,0,0,0,non-infected
2504,0,0,0,non-infected
2511,0,5.6815E-06,0,non-infected
2516,0.000795387,0,0,non-infected
2518,0,0,0,non-infected
2521,0,0,0,non-infected
2522,0.000169867,0,0,non-infected
2523,0,0,0,non-infected
2525,0,0,0,non-infected
2527,0,0,0,non-infected
2531,0,0,0,non-infected
2533,0,0,0,non-infected
2536,0,0,0,non-infected
2539,0.000121743,0,0,non-infected
2541,6.59718E-06,0,0,non-infected
2543,2.57782E-05,0,0,non-infected
2544,0,0,0,non-infected
2545,0,0,0,non-infected
2547,0,0,0,non-infected
2551,0,0,0,non-infected
2552,5.10908E-05,0,0,non-infected
2554,0,0,0,non-infected
2556,0,0,0,non-infected
2558,0,0,0,non-infected
2563,2.75262E-05,0.000165157,0,non-infected
2566,0.000752562,0,0,non-infected
2567,5.50964E-05,0,0,non-infected
2568,0,0,0,non-infected
2569,0,0,0,non-infected
2570,0,0,0,non-infected
2571,0,0,0,non-infected
2574,0,0,0,non-infected
2578,0,0,0,non-infected
2579,0,0,0,non-infected
2581,0,1.1423E-05,0,non-infected
2582,0,0,0,non-infected
2583,0.000152648,0,0,non-infected
2586,0,0,0,non-infected
2587,0,0,0,non-infected
2590,0,0,0,non-infected
2592,0,0,0,non-infected
2593,0,0,0,non-infected
2595,0,0,0,non-infected
2600,0,0,0,non-infected
2601,0.000130029,0,0,non-infected
2602,0,4.45633E-05,0,non-infected
2608,0,0,0,non-infected
2612,0,0,0,non-infected
2613,0,0,0,non-infected
2617,0,0,0,non-infected
2620,2.42872E-05,0,0,non-infected
2622,0,0,0,non-infected
2625,0,0,0,non-infected
2626,0,0,0,non-infected
2627,0,0,0,non-infected
2628,0,0,0,non-infected
2630,0,0,0,non-infected
2632,0,0,0,non-infected
2635,0,0,0,non-infected
2638,0,2.58511E-05,0,non-infected
2639,0,0,0,non-infected
2640,0,0,0,non-infected
2642,0,0,0,non-infected
2643,0,0,0,non-infected
2645,0,0,0,non-infected
2648,0,0,0,non-infected
2649,0,0,0,non-infected
2652,0,0,0,non-infected
2653,8.50449E-06,0,0,non-infected
2654,0,0,0,non-infected
2655,0,0,0,non-infected
2656,0,0,0,non-infected
2657,0,0,0,non-infected
2659,0,0,0,non-infected
2661,4.1587E-05,0,0,non-infected
2662,0,0,0,non-infected
2663,0,0,0,non-infected
2664,0,0,0,non-infected
2665,0,0,0,non-infected
2666,0,0,0,non-infected
2667,0,0,0,non-infected
2668,0,0,0,non-infected
2669,2.15378E-05,0,0,non-infected
2670,0,0,0,non-infected
2672,0,0,0,non-infected
2673,7.09639E-05,0,0,non-infected
2674,0,0,0,non-infected
2677,0,0,0,non-infected
2678,0,1.44123E-05,0,non-infected
2679,0,0,0,non-infected
2681,0,0,0,non-infected
2685,0,8.04693E-06,0,non-infected
2688,0,0,0,non-infected
2689,0,0,0,non-infected
2691,0,0,0,non-infected
2692,0,0,0,non-infected
2695,0,0,0,non-infected
2696,0,0,0,non-infected
2697,0,0,0,non-infected
2698,0,0,0,non-infected
2699,0,0,0,non-infected
2700,1.97418E-05,0,0,non-infected
2701,0,0,0,non-infected
2702,0.000136454,0,0,non-infected
2703,1.73557E-05,0,0,non-infected
2704,2.14638E-05,0,0,non-infected
2705,0,0,0,non-infected
2706,0,0,0,non-infected
2708,0,0,0,non-infected
2710,0,0,0,non-infected
2712,0,0,0,non-infected
2713,0,0,0,non-infected
2714,0,0,0,non-infected
2715,0,0,0,non-infected
2716,0,0,0,non-infected
2718,0,0,0,non-infected
2720,0,0,0,non-infected
2721,0,0,0,non-infected
2722,0,0,0,non-infected
2723,0,0,0,non-infected
2724,0,0,0,non-infected
2726,0,0,0,non-infected
2728,0,0,0,non-infected
2730,0.000176918,0,0,non-infected
2732,0,0,0,non-infected
2733,0,0,0,non-infected
2737,0,0,0,non-infected
2738,5.55988E-05,0,0,non-infected
2739,0,0,0,non-infected
2743,0,0,0,non-infected
2744,7.98738E-05,0,0,non-infected
2745,0,0,0,non-infected
2746,0,0,0,non-infected
2747,0,2.67587E-05,0,non-infected
2749,0,0,0,non-infected
2750,0,0,0,non-infected
2752,0,0,0,non-infected
2755,0,0,0,non-infected
2757,0,0,0,non-infected
2758,0,0,0,non-infected
2760,0,0,0,non-infected
2762,0,0,0,non-infected
2763,0,0,0,non-infected
2766,1.07239E-05,0,0,non-infected
2767,0,0,0,non-infected
2770,0,0,0,non-infected
2771,0,0,0,non-infected
2772,0,0,0,non-infected
2775,2.1433E-05,0,0,non-infected
2776,0,0,0,non-infected
2777,0,0,0,non-infected
2778,0,0,0,non-infected
2779,0,0,0,non-infected
2781,0,0,0,non-infected
2782,0,0,0,non-infected
2783,0,0,0,non-infected
2784,0,0,0,non-infected
2786,0,0,0,non-infected
2787,0,0,0,non-infected
2791,0,0,0,non-infected
2792,0,0,0,non-infected
2793,0,0,0,non-infected
2794,0,0,0,non-infected
2795,0,0,0,non-infected
2798,1.36106E-05,1.36106E-05,0,non-infected
2799,0,0,0,non-infected
2800,0,0,0,non-infected
2801,0,0,0,non-infected
2803,0,0,0,non-infected
2806,0,0,0,non-infected
2807,0,0,0,non-infected
2808,0,0,0,non-infected
2810,0,0,0,non-infected
2812,3.73972E-05,0,0,non-infected
2814,0,0,0,non-infected
2815,0,0,0,non-infected
2816,0,0,0,non-infected
2817,0,0,0,non-infected
2818,0,0,0,non-infected
2819,0,0,0,non-infected
2820,0,0,0,non-infected
2822,7.83976E-05,0,0,non-infected
2823,0,0,0,non-infected
2824,0,0,0,non-infected
2825,0,0,0,non-infected
2826,0,0,0,non-infected
2827,0,0,0,non-infected
2828,0,0,0,non-infected
2829,0,0,0,non-infected
2832,0,0,0,non-infected
2835,0,0,0,non-infected
2837,0,0,0,non-infected
2838,0,7.96052E-05,0,non-infected
2839,0,0,0,non-infected
2841,0,8.26323E-06,0,non-infected
2842,0,0,0,non-infected
2844,0,0,0,non-infected
2845,0,0,0,non-infected
2847,0,0,0,non-infected
2849,0,0,0,non-infected
2851,9.84407E-06,0,0,non-infected
2852,0,0,0,non-infected
2853,0,0,0,non-infected
2854,0,0,0,non-infected
2857,0,0,0,non-infected
2862,0,0,0,non-infected
2866,0,0,0,non-infected
2867,1.60298E-05,0,0,non-infected
2868,0,0,0,non-infected
2871,0,0,0,non-infected
2872,0,0,0,non-infected
2873,0,0,0,non-infected
2874,0,0,0,non-infected
2876,0,0,0,non-infected
2878,0,0,0,non-infected
2880,0,0,0,non-infected
2882,0,0,0,non-infected
2885,0,0,0,non-infected
2886,0,0,0,non-infected
2887,0,0,0,non-infected
2888,0,0,0,non-infected
2890,0,0,0,non-infected
2891,0,0,0,non-infected
2892,0,0,0,non-infected
2893,0,0,0,non-infected
2895,0,0,0,non-infected
2896,0,0,0,non-infected
2898,0,0,0,non-infected
2899,0,0,0,non-infected
2900,0,0,0,non-infected
2902,0,0,0,non-infected
2904,0,0,0,non-infected
2905,0,0,0,non-infected
2906,0,0,0,non-infected
2909,0,0,0,non-infected
2912,0,0,0,non-infected
2913,0,0,0,non-infected
2914,0,0,0,non-infected
2915,0,0,0,non-infected
2916,0,0,0,non-infected
2917,0,0,0,non-infected
2918,0,0,0,non-infected
2921,0,0,0,non-infected
2922,0,0,0,non-infected
2923,0,0,0,non-infected
2924,0,0,0,non-infected
2929,0,0,0,non-infected
2930,0,0,0,non-infected
2932,0,0,0,non-infected
2934,0,0,0,non-infected
2936,0,0,0,non-infected
2937,0,0,0,non-infected
2938,0,0,0,non-infected
