ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
769,390.93739527616276,189.46692035319245,,169.39656217385038,256.38597095162237,314.181050572548,,263.30393770760134,238.0756640889138,,104.13092680828846,173.10914535928637,,,173.75204278558624
918,187.86246007032108,98.94343739995828,,160.06308435627489,106.14886664598102,137.14766071084728,,144.95709545310507,166.28340792345463,,127.65252472317631,89.01098766779072,,,100.5012887487162
2346,595.8244215879422,161.50704561550344,,284.3296695416748,390.25812459232,458.8151890407303,,549.0241296815985,287.50049894450757,,265.7831185787594,278.5152482971954,,,390.2091418793874
708,1381.5259035986792,1051.5131531273883,,425.7041038702861,790.9461420471816,1126.422544517885,,1303.8848257576267,1085.8546688895776,,813.5714056252448,408.8758864387256,,,565.9450305838761
561,1208.8194923565923,798.6617493111644,,413.50723603234735,708.1925791013623,629.3267109323306,,1020.4600545468365,690.0498185556153,,766.8919005803841,370.72277241106804,,,600.2556520767127
786,846.1211987352085,395.0148266834066,327.92186098240984,323.58955751425196,622.0718820066329,729.886069739704,551.5359942428377,621.0220366849508,638.423783145982,215.28622941913554,184.92298517612514,292.5845520006597,89.59892419341261,395.11650641529343,390.80690911875604
1972,825.7452028919088,352.1590094788027,313.532835528311,522.7692487076633,736.4193944338808,600.3602691117394,623.7190371544817,367.8779171334073,389.30591828187585,245.27986241712722,382.57931680181355,530.8872458085998,277.31057163160807,477.4030205168133,284.45587754434314
727,230.9183131430174,283.9329876598282,212.85212517160872,223.0163752453904,320.0590928516333,218.71349956105215,211.01955157665037,185.46243572755648,322.96841387899406,273.79261433902707,255.50085235395187,285.1301678095149,257.64728038199786,260.4857936324661,417.11443200362646
1130,1137.0750546306267,638.6971939068922,746.3599947296534,979.735774249308,842.9347816975958,678.3127974237511,1123.3867512814886,363.5257826524985,748.4147575786892,523.4019041436218,489.0307447395515,329.9450384292738,919.0118048903738,585.0507306238671,683.9904986381523
331,286.08891271869794,425.8399341271216,,469.1436513159484,545.6752635268303,412.533343178827,,437.1385471105882,609.5937579179981,,205.21105144778664,333.32975824010657,,,471.17351277109304
1563,322.80224205746316,248.0628739165062,,227.3845301666929,521.9273725276744,153.03575661067566,,174.49926602419427,309.51649319719655,,46.7705724964448,418.3618813830096,,,406.07359180285226
718,220.07675383014143,213.09851147563177,,190.9200048588755,328.6494116514597,163.55337284287475,,128.7148631342175,285.7490674712951,,79.16019916892495,268.90139907734516,,,288.02998001650354
1639,614.5684223901127,252.58779685113814,209.84512819139195,256.117932831965,432.49836584313584,384.2040635042239,473.52298342160054,408.17443057659165,389.9625186670745,143.53639930893104,134.44386880791728,280.20706132393036,205.16970002723048,318.10070016870446,358.1112945489956
1149,641.5280736755549,552.7412505445859,,631.740304959314,582.1536494022274,199.83262356982755,,253.72126915622331,330.9025700815716,,205.0087447694538,350.392530287574,,,376.6087231436224
1932,674.4589237047356,252.03359638091086,,363.87637907747506,539.8376498229936,499.1532074073185,,429.48893565606306,309.7864797393347,,217.6042564443899,355.96286115347436,,,367.6612275233352
1443,588.0622282490715,251.9921641691044,,277.3954554699546,415.96250277879705,358.8777862751141,,326.95861347588595,279.87008923430545,,158.2863300799544,228.03263153988635,,,183.48138759978434
994,745.3249237567479,438.23840616288,,311.4578441789896,834.9488786930153,323.6566671293867,,543.5011264467965,406.8673911750568,,282.73978242616,541.4878504832741,,,794.816726422696
537,177.81591186927983,339.6139670759859,136.87870862269594,116.70988913665433,183.8108685769701,380.8945590003899,229.7573167258195,137.34833371085273,224.61627117480813,225.98029096126848,315.2300816514108,255.38648137442803,106.7371038093897,199.22603574813326,203.9772281592129
777,852.7658156375401,873.4892325531684,,338.11801306269956,599.051087585958,871.8264435652081,,708.0356757328518,564.9050282901251,,946.6943823781717,512.2335440131255,,,611.479944154172
929,867.3752698638332,347.0246994117349,,288.45124560675265,209.03722382948988,564.0917938272001,,680.9069573350212,715.7358876072583,,323.86070212631466,206.76072028722137,,,247.14628474975814
1814,853.027449991677,454.22603337818765,248.40433449400214,384.9294187188171,552.2174916764737,541.0517728943257,678.8885628771908,692.3108518908305,408.49791720494704,320.97849242334644,466.76122936770633,392.0116612192789,217.53866825972915,385.7196226928829,418.16385836386826
1582,1592.437793613978,983.998292998799,,885.2606484673353,581.5871577720966,771.7790476463467,,1031.9092915009837,1180.1825235814995,,802.7561275891128,733.7570735331152,,,460.69908314500424
