,PCA01 (39.03),PCA02 (26.82),PCA03 (7.41),PCA04 (7.29),PCA05 (3.99),PCA06 (3.10),PCA07 (2.82),PCA08 (1.64),PCA09 (1.47),PCA10 (1.16),gene_ID,ndimage_ID
189,-1.4945211,-0.50462,-0.6759055,0.56310457,0.93529195,0.24432714,0.313342,-0.4830672,-0.071577914,-0.15658988,85,314
190,-1.7139326,-0.19777188,-0.22477122,0.15537219,0.2792294,-0.07369843,0.26623198,-0.0975768,0.07045732,-0.064799346,85,407
191,-1.9192142,-0.09336014,-0.2699619,0.20612028,0.5429692,-0.12217697,0.4459962,-0.39274928,0.17833585,-0.1518377,85,1990
192,-1.3317239,-1.0443592,-0.60457635,1.0329202,1.1974353,0.16051078,0.53968614,-0.57075816,0.034474555,-0.21664785,85,581
193,-1.7617983,-0.54491204,-0.37012663,0.6760852,0.98184997,-0.104421996,0.59367454,-0.6061599,0.21313609,-0.17493951,85,2369
194,-1.7709893,-0.49102443,-0.37932795,0.66475767,0.9890368,-0.14683045,0.5628171,-0.6009395,0.22449395,-0.10626897,85,997
195,-1.7063065,-0.56149864,-0.23707269,0.5943887,0.78446615,-0.18445297,0.44238952,-0.44770855,0.20750807,-0.045543693,85,747
196,-1.8061904,-0.58453774,-0.32260892,0.7431832,1.0261234,-0.18943451,0.6457982,-0.6233176,0.28484333,-0.1354682,85,199
197,-2.0178566,0.89796895,0.035707224,-0.47983226,-0.58030874,0.6343365,-0.18088378,-0.052274372,0.2071105,0.32742852,85,1367
198,-1.38704,-0.21844791,-0.6386337,0.19204588,0.535248,0.29624608,-0.008836934,-0.2522944,-0.2186407,-0.02067797,85,2253
199,0.4319207,-0.3219509,-1.85191,0.24533807,0.41026694,0.788658,-0.60526556,0.089408986,-0.52220523,0.37927547,85,1902
200,-1.9270501,0.28180578,-0.23435247,-0.25851542,0.07808794,-0.038612306,0.15953912,-0.11024823,0.034463216,-0.08530638,85,1452
201,-1.8198916,0.31303483,-0.14059076,-0.37424272,-0.17726047,-0.06350518,0.005097775,0.098609135,-0.034747962,0.0061649038,85,1285
202,-1.8852177,-0.04248352,-0.39520174,0.15343714,0.58695036,0.03948888,0.39219314,-0.4385597,0.062935755,-0.22118962,85,1119
203,-1.3443424,-0.5203171,-0.17765944,0.24960868,0.17196964,-0.05507089,0.08722336,0.03561351,-0.0011226941,0.04812476,85,261
204,-1.4642029,-1.2090666,-0.12744081,1.1467183,1.1470263,-0.33196452,0.542649,-0.59762454,0.31143218,0.027588151,85,2144
205,-0.97152,-0.8456967,-0.9065979,0.7220234,0.9564849,0.46189597,0.07983166,-0.35424367,-0.2530918,-0.057668224,85,1256
206,-0.9351205,-0.90033025,-0.8625037,0.69606465,0.80207366,0.52058023,0.25499535,-0.26252744,-0.25594127,-0.24335608,85,401
207,-0.43570074,-2.0662863,-1.5353866,2.3308597,2.6178558,0.56019557,0.7855504,-1.2631564,-0.06238646,-0.29700035,85,216
208,-1.615107,-0.118008986,-0.103642896,-0.04111744,0.063480936,-0.12111311,0.025474118,-0.01242365,0.010258251,0.060426433,85,745
209,-1.7595699,-0.29409853,-0.43660107,0.38679057,0.7371218,0.043879848,0.43934616,-0.45486477,0.07662368,-0.2039653,85,1006
210,-1.9630182,0.4995567,-0.3111019,-0.47387472,-0.03646664,0.0886852,0.08241332,-0.0842572,-0.06358378,-0.15021181,85,716
211,-1.5355417,1.3346112,-0.24850857,-0.20192763,-0.22098286,-0.1239607,-0.6352071,0.14195776,-0.5020469,0.17014852,85,1315
212,-1.9280902,0.22695233,-0.21818943,-0.1746605,0.14576638,-0.103569776,0.20184065,-0.1426471,0.08506093,-0.05097467,85,670
213,-1.2175627,-0.8683301,-0.74918586,0.8524199,1.0960163,0.2726524,0.2704002,-0.47606423,-0.10061469,-0.06909592,85,2006
214,-1.3545072,-0.64687854,-0.33577213,0.51739264,0.43931177,0.007834331,0.27534285,-0.0394677,0.0025048708,-0.043340143,85,972
215,-1.929596,0.12086891,-0.25169593,-0.05563793,0.2842003,-0.07090027,0.28769302,-0.23532842,0.09558349,-0.1203892,85,2107
216,-1.8697715,0.013962635,-0.25243676,0.03647461,0.3406233,-0.09311965,0.28010386,-0.24322976,0.10900131,-0.07656866,85,2573
217,-1.8389684,0.21891122,-0.347684,-0.19245675,0.17267814,0.044641536,0.14719038,-0.14972097,0.0004009167,-0.10309472,85,2431
218,0.1126086,0.5253629,-2.1702645,0.13956407,0.9737531,0.66929275,-1.4063917,-0.25444198,-0.8035723,0.9360411,85,1680
219,-1.1276506,-1.2852377,-0.88749737,1.2894478,1.5020207,0.38441178,0.53944075,-0.66549635,-0.0779697,-0.25519225,85,691
220,-1.9357971,0.41851828,-0.33365074,-0.3896137,0.042345203,0.09904249,0.10802131,-0.1183578,-0.06122802,-0.15617748,85,1196
221,-0.95352507,-1.7649219,-0.17772757,1.4500986,1.3527235,-0.174067,0.5710582,-0.69695455,0.19710308,-0.059335597,85,439
222,-1.9109443,-0.21092668,-0.24431802,0.33769557,0.6490754,-0.18848428,0.49595898,-0.44555,0.23731817,-0.11706647,85,1788
223,-1.2376329,-0.9821216,-0.8611965,1.000142,1.3465031,0.38934526,0.39626646,-0.66625166,-0.12177949,-0.21711612,85,1209
224,-1.8474128,-0.24021342,-0.32170656,0.34894043,0.658829,-0.087183475,0.47763887,-0.4202488,0.16762823,-0.16115776,85,649
225,-1.9257374,0.18390259,-0.33092284,-0.108998984,0.31532162,0.017425895,0.2549688,-0.28562665,0.037601374,-0.15558472,85,779
226,-1.139893,-1.5815873,-0.15426126,1.3753502,1.1002359,-0.29624534,0.5239778,-0.39576662,0.27051187,0.09068204,85,1646
227,-1.1275837,-0.66213244,-0.65452534,0.5773275,0.706194,0.20599978,0.06952525,-0.20904928,-0.14979665,0.048178222,85,271
228,-1.8524755,-0.18611644,-0.36739945,0.31411284,0.6958662,-0.048924718,0.44595233,-0.4745823,0.13210882,-0.16406932,85,1511
229,-1.954343,0.47475222,-0.23989822,-0.47548357,-0.12969428,0.02644085,0.0771074,0.013366781,-0.03111047,-0.11194988,85,2097
230,-1.781018,-0.39453408,-0.38585055,0.53956014,0.8679979,-0.08661231,0.51391274,-0.5287028,0.17077544,-0.1371133,85,2058
231,-1.9282925,0.35764003,-0.32644582,-0.32355508,0.08454452,0.07918514,0.15072034,-0.13275576,-0.036255464,-0.16514698,85,580
232,-1.5108119,-0.6131599,0.008689689,0.4116834,0.40020865,-0.2701051,0.20137478,-0.18263276,0.16360146,0.052614808,85,646
233,-1.8587866,-0.19236606,-0.49831027,0.34821108,0.8496539,0.10454342,0.50522864,-0.6159906,0.06200613,-0.30642703,85,2021
234,-1.7135823,-0.106800154,-0.30543932,0.07663435,0.36922207,-0.005684052,0.15523805,-0.23670077,0.024102699,-0.044795908,85,653
235,0.02117519,-2.5896957,-0.99642533,2.1232564,1.5622596,0.46022877,0.49463782,-0.2889261,-0.12650582,-0.09580814,85,759
236,-1.7633386,-0.60915756,-0.14513882,0.6644118,0.80842435,-0.30483767,0.5475112,-0.47685573,0.3051227,-0.042872604,85,1878
237,-1.6926444,-0.21789676,-0.07697262,0.101891674,0.17999175,-0.18732595,0.22635356,-0.08898108,0.11857405,-0.008180168,85,882
238,-1.5489358,-0.6543375,-0.34586498,0.6246855,0.7471669,-0.0345808,0.41610542,-0.3503284,0.10354404,-0.10485462,85,480
239,-1.7773168,-0.0872519,-0.47733647,0.15142153,0.542514,0.15877962,0.3356838,-0.34777263,-0.023508813,-0.25118995,85,666
240,-1.6498432,-0.5545254,-0.5266409,0.64315224,0.98468494,0.10876019,0.49424535,-0.56281745,0.05427659,-0.2271808,85,1446
241,-1.9609978,0.28991735,-0.24113813,-0.23730357,0.12792468,-0.050862767,0.20760134,-0.16136678,0.058271993,-0.107617654,85,1732
242,-0.42201942,1.4205704,-1.2585373,0.16841578,0.54435015,-0.1291919,-1.5809146,0.0011710895,-1.0271915,1.0797441,85,1613
243,-1.7975149,-0.80451375,-0.38658184,1.0250937,1.3416013,-0.19199382,0.82595766,-0.8236525,0.34464037,-0.20990382,85,2205
244,-0.7962892,-1.9005358,-0.5105344,1.7243588,1.8066235,-0.048164815,0.38712025,-0.9060354,0.13705657,0.06331875,85,2403
245,-1.761797,0.049659114,-0.532171,0.0023414171,0.46534553,0.22737108,0.20473525,-0.31943506,-0.0990175,-0.20740627,85,1651
246,-0.36261243,-2.0166235,0.5467199,1.18784,0.9972424,-0.46444127,0.6628013,-0.6363478,0.21993482,0.097457685,85,421
247,-1.399732,-0.7141208,-0.39309224,0.6231221,0.64843273,0.010343303,0.33724225,-0.21355899,0.06813389,-0.061730817,85,494
248,-1.842015,-0.0642248,-0.36341408,0.13970335,0.49593848,0.01661297,0.3521925,-0.33623797,0.06487749,-0.1748126,85,1276
249,-1.844556,0.44883722,-0.46151716,-0.4121342,0.09397909,0.21042453,-0.0029818104,-0.14191908,-0.1665788,-0.12526521,85,1799
250,-1.8974895,-0.031005565,-0.23598562,0.1010094,0.3856183,-0.11826665,0.35791567,-0.26455587,0.1444104,-0.11002047,85,590
251,-1.7246664,0.11104734,-0.5195897,-0.07559678,0.33607632,0.20794958,0.14747669,-0.21263391,-0.097965725,-0.1710935,85,1226
252,-1.1766065,-0.45151553,-0.6579267,0.3194183,0.53550166,0.29261726,0.016845325,-0.2004322,-0.19874685,-0.026262974,85,1740
253,-1.876867,-0.2289114,-0.40704602,0.39141628,0.83179325,-0.034384027,0.522352,-0.59213275,0.15360598,-0.21273053,85,1169
254,-1.3775716,-1.0105922,-0.6160134,1.0167323,1.278631,0.17417885,0.49277213,-0.671757,0.02295139,-0.20595175,85,1913
255,-1.1997064,-0.33454067,0.102503784,0.6103626,0.2817958,-0.16548267,-0.19294138,-0.13131766,-0.12156042,0.12559642,85,575
256,-1.3695782,-0.76955605,-0.84806734,0.81199193,1.2090874,0.4344925,0.41408554,-0.61754864,-0.1489337,-0.30529556,85,1860
257,-1.8655108,-0.009503699,-0.22886546,0.046236094,0.30271643,-0.09987321,0.2895636,-0.19197808,0.11225094,-0.082981504,85,1061
258,-1.8745122,-0.14813946,-0.29785013,0.2756287,0.6249619,-0.13285953,0.41690856,-0.43019474,0.17279881,-0.09823789,85,1756
259,-1.9611224,0.28523412,-0.35459533,-0.20404015,0.2667869,0.073797405,0.250189,-0.28687057,-0.0036991618,-0.21710356,85,820
260,-1.871117,-0.3301838,-0.2602088,0.45653585,0.74118,-0.18604282,0.5395793,-0.47842726,0.24529837,-0.1272633,85,1517
261,-1.9628727,0.5261145,-0.26888418,-0.52092165,-0.13667184,0.06028358,0.060186032,0.0004051335,-0.052182432,-0.12840457,85,1496
262,-0.7527305,2.8605456,0.27298763,1.480733,-0.2645308,0.085237354,-1.8598493,0.13035709,-1.5070877,0.31618902,85,2244
263,-1.7480123,-0.16636896,-0.56962544,0.36424857,0.8791598,0.07440335,0.3760586,-0.59597766,0.03685475,-0.15522003,85,1925
264,-1.3191854,-1.0275785,-0.440033,0.9201809,1.0425758,0.07645308,0.42582297,-0.5095595,0.046484917,-0.16031298,85,2110
265,-1.5809449,-0.41523132,-0.55563563,0.45701048,0.7865031,0.16312666,0.32325193,-0.4136363,-0.030415975,-0.15294272,85,1106
266,-1.9639888,0.38703325,-0.18694097,-0.37396467,-0.06533508,-0.06715694,0.1266654,-0.017549654,0.04222648,-0.065633535,85,1711
267,-1.6745617,-0.11696701,-0.6421022,0.19561681,0.68826324,0.28168422,0.26184902,-0.43973956,-0.1055665,-0.23577121,85,2361
268,-1.7995765,-0.038058504,-0.2320472,0.03361769,0.26663476,-0.0855334,0.22495358,-0.15799943,0.09024977,-0.051570382,85,545
269,-1.1874058,-1.0151936,-0.28357697,0.7393775,0.89011186,0.046422504,0.273974,-0.5180056,-0.0073451954,-0.11349647,85,1382
270,-1.948196,0.2676494,-0.3124478,-0.20248449,0.20716241,0.027345126,0.23579241,-0.21679845,0.021883756,-0.17305925,85,1784
271,-0.6655515,-0.853619,-0.73304796,0.4738871,0.49152952,0.4020803,-0.068412006,-0.101567656,-0.30007264,0.027447611,85,1648
272,-1.4112272,-0.5353096,-0.58988464,0.4784533,0.7598623,0.2417166,0.22778614,-0.37287337,-0.112673625,-0.1330598,85,1954
273,-1.8107693,-0.19824162,-0.28147945,0.2553528,0.5159032,-0.093979724,0.36673585,-0.30645955,0.13576503,-0.09460264,85,1807
274,-1.3571512,0.2198742,-0.52529705,-0.3412722,-0.106220566,0.19949828,-0.16660385,0.11785317,-0.21357314,0.06283238,85,1205
275,-1.8452009,-0.49990198,-0.26138505,0.6446645,0.8963129,-0.22395515,0.6378478,-0.5523704,0.29681885,-0.1395465,85,1752
276,-1.6718396,0.08663096,-0.065302454,-0.2922005,-0.16568099,-0.08510407,-0.012376081,0.07851408,-0.020489326,0.010271595,85,687
277,-1.7087061,0.09976405,-0.4264432,-0.13037917,0.18555652,0.16771235,0.11011705,-0.09386701,-0.102486104,-0.13107327,85,375
278,-1.705839,-0.6202184,-0.59640145,0.7894935,1.2161692,0.12770888,0.6608207,-0.74761105,0.10240386,-0.33657494,85,274
279,-1.4983742,-0.6221469,-0.6270148,0.66052,0.9625928,0.21235354,0.40667608,-0.4843196,-0.016740248,-0.21278694,85,1828
280,-1.8561617,-0.07222654,-0.22528821,0.10808705,0.39401156,-0.10784548,0.30573452,-0.27927932,0.12008255,-0.09306729,85,291
281,-1.4342723,-1.383347,-0.40266994,1.6466392,1.7795776,-0.29171646,0.74419934,-0.9392388,0.28155833,0.0058489894,85,629
282,-1.8473753,-0.22772913,-0.2046061,0.28786883,0.51704735,-0.17551899,0.42539182,-0.32710087,0.1934389,-0.096309766,85,2444
283,-0.6445397,-0.6881917,-1.2847621,0.5199448,0.74208105,0.7816712,-0.07413892,-0.13268936,-0.39927855,-0.12574743,85,276
284,-1.4911697,0.8733013,-0.6123985,-0.53539777,-0.09183918,0.054440413,-0.4787669,0.0699642,-0.29804265,0.27105612,85,808
285,-1.651575,-0.15376382,-0.49612,0.14967486,0.44795838,0.19511436,0.26967236,-0.22821243,-0.06131657,-0.21623637,85,1024
286,-0.92219853,-1.5423359,-0.52023375,1.3464879,1.1323446,0.042187814,0.4836997,-0.344979,0.09979321,-0.015416166,85,1757
287,-0.7485309,-1.062866,-1.0223665,0.8636635,0.9418059,0.58645886,0.21384881,-0.26608324,-0.27416655,-0.19307254,85,1268
288,-1.932978,0.20404634,-0.20054695,-0.17067632,0.13790363,-0.09935984,0.21255444,-0.14231525,0.09082526,-0.071765386,85,1485
289,-1.886129,0.1376127,-0.1339821,-0.15540722,0.06762419,-0.13934623,0.18153518,-0.06892332,0.09704454,-0.038120452,85,1334
290,-1.5831987,-0.7215426,-0.29366848,0.76367617,0.90758795,-0.16421786,0.46120888,-0.4702348,0.17403239,-0.036954936,85,778
291,-1.1172036,-1.4527872,-0.69743466,1.4378586,1.4791126,0.12538792,0.6176206,-0.62092173,0.10968078,-0.12864375,85,428
292,-1.9770498,0.29452205,-0.22294934,-0.23980297,0.11256415,-0.068056926,0.22372767,-0.15014043,0.074797176,-0.11241902,85,1156
293,-0.74430555,-1.2879952,-0.25245664,0.7641536,0.44264382,0.041980755,0.08818552,-0.0029674189,-0.033889636,0.025374094,85,824
294,-1.5397798,-1.0432199,-0.06486044,0.9767235,0.9542549,-0.36217716,0.54278916,-0.4872695,0.33231324,0.007443255,85,1388
295,-1.9329163,0.07590286,-0.2853615,0.03598352,0.4162368,-0.082971394,0.33677045,-0.33003983,0.11299657,-0.12319665,85,2319
296,-1.8323958,-0.20909992,-0.38754952,0.3140583,0.674535,0.009533857,0.45248324,-0.44158667,0.097763374,-0.21550602,85,592
297,-1.9890178,0.09639405,-0.2978009,0.038881037,0.4761581,-0.07957784,0.40872836,-0.41681063,0.1468352,-0.18221928,85,1269
298,-1.7709631,-0.27788177,-0.22782321,0.29180005,0.4875374,-0.117240295,0.36823523,-0.27510163,0.13800324,-0.09791511,85,2136
299,-1.6315494,-0.23854908,-0.50402796,0.2426811,0.53855354,0.18605207,0.28359997,-0.26970464,-0.058936853,-0.1986115,85,991
300,-1.8755567,-0.02783386,-0.11339049,0.035101112,0.22106117,-0.21285243,0.26574966,-0.13917212,0.16854477,-0.010581338,85,2015
301,-1.069779,-1.0228438,-0.82184327,0.90536946,1.0742501,0.42844662,0.29884955,-0.42136675,-0.19377954,-0.18582404,85,642
302,-1.7897054,0.004908116,-0.411427,0.038778964,0.4174331,0.08722126,0.2322489,-0.27830106,-0.009007384,-0.14041512,85,1312
303,-1.3192174,-1.3291309,-0.6490793,1.451853,1.775612,0.01536478,0.60384506,-0.9781162,0.1422796,-0.076860756,85,447
304,-1.936734,0.14968602,-0.129411,-0.12626511,0.12516779,-0.18066117,0.22493912,-0.12051779,0.14025511,-0.02705495,85,1197
305,-1.4022634,1.3678267,-0.3346712,-0.18679862,-0.2234726,-0.13620675,-0.641366,0.1426879,-0.4463296,0.19316776,85,1934
306,-1.8822527,0.11133514,-0.24740683,-0.07889564,0.1980077,-0.061904173,0.25622907,-0.13997236,0.08346528,-0.1026962,85,769
307,-1.820361,0.35503295,-0.33391082,-0.39042106,-0.069533095,0.11694991,0.0485167,0.022519352,-0.09108547,-0.11683143,85,918
308,-1.9522028,0.16625915,-0.19776358,-0.10796894,0.20609188,-0.12849829,0.2624083,-0.18691812,0.12467451,-0.0725893,85,2346
309,-1.4006008,-1.1082807,-0.3522633,1.0717657,1.0605704,-0.10236726,0.5449155,-0.4387964,0.17097527,-0.055583764,85,708
310,-1.7283802,-0.3891203,-0.46617454,0.47918522,0.8154641,0.07706694,0.48226386,-0.4835915,0.06760795,-0.2426618,85,561
311,-1.8925154,-0.02902141,-0.368371,0.14346828,0.55642635,-0.0023664637,0.39579782,-0.41586247,0.089511536,-0.19542763,85,786
312,-1.9265113,0.04471896,-0.3192204,0.08853238,0.49491987,-0.06285429,0.3666838,-0.38547012,0.10597514,-0.1477575,85,1972
313,-1.6436816,-0.22744372,-0.030894553,0.1395215,0.11498828,-0.23295419,0.14970699,0.011184173,0.08743244,0.09433931,85,727
314,-0.9154603,-0.87645364,-1.05426,1.0150635,1.3382417,0.5364383,0.08516068,-0.5677979,-0.43560228,-0.069163375,85,1130
315,-1.6609341,-0.3175492,0.025506785,0.15192896,0.17260633,-0.27424368,0.15176372,-0.070867255,0.15155485,0.07483509,85,331
316,-1.7666634,-0.12798749,-0.31851202,0.13687469,0.3846404,0.015227931,0.3085691,-0.21538185,0.038857296,-0.1548538,85,1563
317,-1.3416213,-0.10089748,-0.6094875,-0.020395735,0.25774366,0.2835677,-0.081139125,-0.067083515,-0.21072638,-0.0009376092,85,718
318,-1.7509177,-0.16491821,-0.23298575,0.13995996,0.32295203,-0.06708954,0.27174342,-0.16523713,0.07060488,-0.08042074,85,1639
319,-0.6999917,-1.2685302,-0.17272879,0.8622506,0.6456159,-0.073711656,0.01474391,-0.23531044,-0.038702384,0.09757352,85,1149
320,-1.9421458,0.045977984,-0.25692216,0.049176004,0.3965031,-0.101337664,0.3741648,-0.31416944,0.14263156,-0.14285147,85,1932
321,-1.9172795,0.03087183,-0.28673813,0.054754432,0.40896413,-0.055844713,0.3551494,-0.312945,0.10714228,-0.15943813,85,1443
322,-1.5467048,-0.83523506,-0.09597646,0.7416089,0.7110645,-0.27963144,0.41924775,-0.3198921,0.24004135,0.017587727,85,994
323,-1.7228161,-0.033027,-0.10490307,-0.097011186,0.041601695,-0.1040589,0.11745021,-0.027756471,0.03617281,-0.029440487,85,537
324,-1.3066921,-0.8440413,-0.3428762,0.72089875,0.62675714,-0.07097112,0.4837989,-0.20518342,0.15488683,-0.08433209,85,777
325,-1.4075979,-0.57158023,-0.6239692,0.5351788,0.82916737,0.24734859,0.23455146,-0.399396,-0.09507105,-0.12711275,85,929
326,-1.9816211,0.18984924,-0.3133471,-0.078824535,0.36572275,-0.023013718,0.33794397,-0.34620664,0.08829922,-0.19133228,85,1814
327,-0.9796775,-1.6176622,-0.7321861,1.6285595,1.5962868,0.26410195,0.5736184,-0.63809735,-0.057941142,-0.18400025,85,1582
328,-1.222374,-1.1942564,-0.8548077,1.3188845,1.6238244,0.31570175,0.5634372,-0.8192868,-0.062426694,-0.2517317,85,468
329,-1.033396,-0.5189504,-0.32899135,0.29860106,0.21304482,-0.07276393,0.35683453,-0.09506057,0.061686043,0.0134061985,85,393
330,-1.3862112,-1.3327764,0.03906118,1.1604224,1.05804,-0.44676754,0.49987572,-0.55332756,0.370965,0.0743497,85,1899
331,-1.546583,-0.26336226,-0.24875808,0.12718365,0.21696307,-0.005533374,0.121910416,-0.041519333,-0.01562986,-0.02505919,85,301
332,-1.9063408,0.14033745,-0.25643608,-0.09216423,0.23767462,-0.057702534,0.24394429,-0.19567446,0.075269245,-0.09961733,85,1713
333,-1.9777372,0.2603178,-0.26564723,-0.18458554,0.21143685,-0.038373876,0.26503196,-0.23084225,0.07107133,-0.15167134,85,945
334,-1.2471422,-0.82350975,-0.6898246,0.74956334,0.9183708,0.2975816,0.3136986,-0.36118624,-0.101318836,-0.16927008,85,1319
335,-1.6030663,-1.0436734,-0.38160062,1.1575441,1.3395196,-0.16092905,0.74996287,-0.7398105,0.29129285,-0.15934446,85,1626
336,-1.3680586,-0.30833733,-0.8081077,0.27309418,0.6209236,0.45617354,0.16129833,-0.25573513,-0.20381881,-0.23361798,85,729
337,-0.98992294,-0.6577645,-0.52398473,0.31726995,0.45305425,0.2872749,-0.08713193,-0.16263932,-0.20785043,-0.028144302,85,948
338,-1.864546,-0.17825483,-0.43934655,0.3184303,0.76004714,0.049147557,0.48917955,-0.53679264,0.08867268,-0.26597044,85,1765
339,-1.6796561,-0.4133082,-0.5676717,0.5186853,0.9143958,0.14752667,0.46366614,-0.54294837,0.036638644,-0.24398701,85,2277
340,-1.0680475,-0.6139254,-1.0499591,0.5865725,0.9042536,0.5760885,0.20873061,-0.3569182,-0.22218756,-0.25742766,85,2367
341,-1.782056,-0.021772064,-0.50374407,0.081009105,0.5089425,0.20642006,0.29295132,-0.3414913,-0.06538404,-0.26393574,85,920
342,-0.2911676,-1.0633906,-0.4296017,0.37110463,-0.068496324,0.24992892,0.011452711,0.27339435,-0.2216805,0.012500615,85,267
343,0.22715878,-1.2227037,-0.598213,0.43871203,0.5682072,0.5459623,0.052116733,-0.2809843,-0.46380666,-0.027008586,85,1360
344,-1.2543057,-1.0591652,-0.18106757,0.9022714,0.79890126,-0.24931447,0.7093331,-0.44320598,0.2783663,-0.0891888,85,169
345,-1.8770872,-0.19188544,-0.3165651,0.3072122,0.65714955,-0.085151814,0.46962288,-0.45470852,0.16197981,-0.17126596,85,793
346,-1.9695983,0.3197002,-0.20814037,-0.28200668,0.05300618,-0.06807949,0.1866473,-0.10439937,0.062179044,-0.094349325,85,1622
347,-1.5653151,-0.75120646,-0.6145937,0.8562591,1.187332,0.15440108,0.5759,-0.64946425,0.05933996,-0.26859152,85,569
348,-1.6215135,0.04972109,-0.45610613,0.27262813,0.6140137,-0.109518334,0.10555259,-0.3534369,-0.03380843,0.058293525,85,233
349,-1.727389,-0.10342875,-0.1672145,0.026242202,0.13112497,-0.09952954,0.21168552,-0.027268043,0.069265895,-0.04253156,85,2234
350,-1.9095719,-0.08610828,-0.28033915,0.19823782,0.5515841,-0.12151986,0.41446778,-0.40079018,0.17266819,-0.121535346,85,1105
351,-1.8373573,-0.2700468,-0.32132897,0.3824584,0.705869,-0.09547111,0.4642665,-0.45500582,0.16161028,-0.13906808,85,369
352,-1.6281607,-1.0084755,-0.30776834,1.1125044,1.2417074,-0.22946802,0.699747,-0.6514678,0.31178176,-0.08632744,85,1177
353,-1.7549715,-0.0555016,-0.4078077,0.075098574,0.38858375,0.107851565,0.28558528,-0.23316051,-0.011768818,-0.19818547,85,2230
354,-1.509172,-1.424688,-0.16220623,1.4665931,1.5020239,-0.391647,0.8063722,-0.83151066,0.429253,-0.0684926,85,1381
355,-1.8403875,0.078116134,-0.3144532,-0.052607663,0.2508229,0.021494973,0.23716825,-0.16192228,0.025046363,-0.13518302,85,1053
356,-1.7394719,-0.3643988,-0.5147067,0.47820875,0.87349784,0.11073769,0.4823513,-0.538027,0.055484872,-0.25617906,85,1811
357,-1.5910388,-0.6251406,-0.5342135,0.6922852,0.9703459,0.112807825,0.5036398,-0.5107787,0.05820948,-0.22622645,85,2077
358,-1.9152611,-0.070171565,-0.29547116,0.18314405,0.54788077,-0.09041776,0.42454162,-0.40425703,0.15273969,-0.15749851,85,1243
359,-1.9590055,0.31741655,-0.17664142,-0.29762742,-0.0035248057,-0.09238955,0.1670977,-0.05168905,0.06872093,-0.06824776,85,1466
360,-1.4196689,-0.9042071,-0.32602298,0.8140007,0.83788466,-0.04690971,0.44172728,-0.35675973,0.112247616,-0.09637025,85,2451
361,-1.9888247,0.422518,-0.24228534,-0.3803548,0.0048339376,-0.016628569,0.15577175,-0.099714346,0.02298626,-0.12110203,85,1492
